Original_TROPOMI,Original_TROPOMI_precision,Bremen,Bremen_precision
1863.8961181640625,1.7146497964859009,1848.4991488619996,9.807323970997116
1878.1871337890625,1.4658288955688477,1848.9556176534322,9.458056387937836
1863.0723876953125,1.6306620836257935,1845.656462466512,9.55202271870747
1872.070556640625,1.7892026901245117,1846.689453199803,9.667594679363008
1865.9949951171875,1.8345028162002563,1850.5747279013233,10.134748353007978
1859.2706298828125,1.4196468591690063,1838.2474025975307,9.68271511140924
1861.4429931640625,1.7487796545028687,1841.7322441073159,10.070825086861143
1844.8302001953125,1.7870765924453735,1824.604852128258,10.351596288666348
1860.1798095703125,1.683845043182373,1836.0019584667123,9.923361574334347
1857.2806396484375,1.458461046218872,1830.9164903928988,9.824049242280152
1861.6141357421875,1.8447171449661255,1830.5958130882748,9.851667446408152
1860.69873046875,1.7667442560195923,1833.4911752307444,9.62867688907865
1858.069580078125,1.5133075714111328,1831.7511934613055,9.688129087610477
1864.638427734375,1.5611947774887085,1835.4508923786364,9.671023257157206
1862.7486572265625,1.6914453506469727,1844.2416723514962,9.557548825009327
1867.8524169921875,1.6535204648971558,1843.1865533607593,9.583421862650408
1868.57470703125,1.6847063302993774,1844.5759348367585,9.544574526809411
1860.572998046875,1.5699816942214966,1842.916455369145,9.525425320510177
1863.348876953125,1.7561997175216675,1845.9695706137866,9.812785499820066
1884.26904296875,1.7171931266784668,1854.9630014373756,9.548882430201616
1870.3377685546875,1.8137116432189941,1846.541115118891,10.064133459883495
1858.951904296875,1.3666280508041382,1841.8561093805902,9.663761454653377
1836.9029541015625,2.214513063430786,1830.5169727572113,10.654682112573463
1846.8150634765625,2.0266311168670654,1828.2129762735667,10.114490515707388
1856.9012451171875,1.4143518209457397,1827.9383816427035,9.730725534556228
1864.6650390625,1.6839314699172974,1836.2527680153198,9.64930516734621
1848.9290771484375,1.8260689973831177,1830.0794816463379,9.626181467073216
1860.2733154296875,1.562893271446228,1833.4100742323765,9.652283522777674
1862.50390625,1.7190289497375488,1837.0416195073176,9.705627694511769
1851.935791015625,1.6950936317443848,1834.1241726826545,9.865361069927479
1858.150390625,1.6039299964904785,1825.0915815491157,9.805754668858503
1849.367431640625,1.7670905590057373,1834.7398244418814,9.814881910126829
1862.934326171875,1.5256494283676147,1843.5318976855403,9.613820659319886
1863.682373046875,1.7523467540740967,1838.4599089099816,9.722828450027933
1863.824462890625,1.6804620027542114,1847.0616702636207,9.658822867199415
1860.0001220703125,1.78583824634552,1840.0620060648282,9.79677973577869
1862.1888427734375,1.5413932800292969,1839.580067221877,9.710894886913266
1862.0062255859375,1.3878670930862427,1843.049589507111,9.658081718815337
1832.339111328125,2.1347508430480957,1826.6715570434378,10.373945963663536
1855.628173828125,1.6859819889068604,1825.8347732350142,9.984974281030723
1856.5677490234375,1.4018354415893555,1826.2020674494174,9.690802566090685
1864.7442626953125,1.7357171773910522,1838.2304945489939,9.619421241799001
1855.935302734375,1.8086352348327637,1829.8210187380053,9.63620142727404
1859.1014404296875,1.504439353942871,1834.8386000521234,9.612750759295562
1859.862060546875,1.4942452907562256,1832.4800507867158,9.674255020229069
1850.7020263671875,1.747211217880249,1830.1383149140288,9.784355941586487
1861.202880859375,1.5851882696151733,1831.3062111845156,9.748471168778998
1856.3704833984375,1.7182204723358154,1840.3882580220206,9.813248104965247
1857.9129638671875,1.7606755495071411,1840.9461682336475,9.839488209113291
1859.9093017578125,1.8045510053634644,1839.1413614155972,9.90295016257316
1859.4827880859375,1.7204833030700684,1838.572773860038,9.693237224357205
1861.0194091796875,1.7609705924987793,1840.0522897078959,9.80666956640416
1851.086181640625,1.7433360815048218,1838.3550028596678,9.884204032367192
1860.7255859375,1.4860703945159912,1839.8362475453291,9.854152783626095
1835.1563720703125,2.064716339111328,1829.1848863283083,10.477130847855642
1859.553955078125,1.876049280166626,1833.7549678597586,9.945435338395816
1855.8050537109375,1.4055200815200806,1833.15817046208,9.679267888619995
1855.7392578125,1.7699276208877563,1829.4035521563976,9.667590389679425
1849.4302978515625,1.7645899057388306,1825.9640656259496,9.792204010892277
1863.5789794921875,1.7232768535614014,1824.9961004555498,9.68890871735503
1860.533935546875,1.6971211433410645,1838.6487717918158,9.522694104820454
1849.957763671875,1.6302177906036377,1826.1068460787258,9.587839383314607
1868.9500732421875,1.731919527053833,1847.9527197055907,9.585797610946814
1860.663818359375,1.7183443307876587,1844.7611550121853,9.64380946289327
1855.2213134765625,1.7316077947616577,1833.5060404172932,9.798207006371326
1854.8583984375,1.7336505651474,1837.911425526406,9.909952802638838
1866.378173828125,1.756794810295105,1849.84862130293,9.826511906843404
1878.0123291015625,1.6068730354309082,1851.843726167037,9.844915805211745
1860.869140625,1.4690595865249634,1846.1726797712013,9.818002796214857
1847.4918212890625,2.266941785812378,1828.9347166546884,10.835105756651823
1831.041748046875,2.0521748065948486,1827.8690363423812,10.664068457063916
1855.5098876953125,1.6092133522033691,1824.8115641312916,10.091945669539074
1855.65380859375,1.4498519897460938,1827.22159603029,9.747773964812218
1854.65478515625,1.757198691368103,1837.194692831955,9.701916727061883
1859.4058837890625,1.8352091312408447,1830.194350290134,9.732238803324273
1868.3236083984375,1.750504493713379,1835.782533064361,9.668908428395865
1861.7225341796875,1.6679141521453857,1838.4672863658973,9.552482667605402
1859.3236083984375,1.450316309928894,1844.6238933527668,9.55331432430997
1874.704833984375,1.6078457832336426,1849.6527592420316,9.431508558338951
1873.1722412109375,1.534966230392456,1845.0424885938437,9.470795651895175
1866.3134765625,1.479217767715454,1847.3737943517808,9.503163469769541
1863.69287109375,1.7228528261184692,1845.4858985268722,9.751867779924154
1874.1029052734375,1.7151206731796265,1850.2682295313596,9.762974068200649
1875.041015625,1.6175479888916016,1851.0766547487106,9.976157041713371
1867.87158203125,1.3780237436294556,1842.7517915269593,9.645619650714718
1850.9549560546875,1.7226243019104004,1835.218391326227,9.872690536837945
1846.0872802734375,2.2787718772888184,1832.290577733197,10.800245970075606
1838.5205078125,2.016418218612671,1828.2078947759458,10.622192941521615
1852.5635986328125,1.7074366807937622,1827.4334216311347,10.129616711276777
1856.8226318359375,1.4831743240356445,1831.855967716058,9.829645475853225
1862.1019287109375,1.7495269775390625,1840.0053846062158,9.657549161119277
1850.56787109375,1.6861553192138672,1827.2807295157231,9.626818158838596
1874.869140625,1.714438796043396,1828.6217909687775,9.685197042909376
1867.4034423828125,1.660423994064331,1842.8871017897006,9.540962391858898
1867.0435791015625,1.5766470432281494,1845.2068930759565,9.552416865511166
1877.7347412109375,1.6329362392425537,1850.9711498908314,9.355401567034876
1871.7454833984375,1.6354305744171143,1845.2915165514846,9.53763333640726
1865.1494140625,1.7153801918029785,1850.8074303218489,9.604182129642782
1871.2520751953125,1.5361146926879883,1851.8352470753882,9.57542614840996
1875.2857666015625,1.7478529214859009,1857.1356166500386,9.736012615125826
1885.1453857421875,1.699975609779358,1857.1473118793303,9.849928957336871
1881.605712890625,1.636932134628296,1861.5413232079313,9.90259082380782
1886.408203125,1.9995604753494263,1875.0428940651036,10.538051319725959
1870.334716796875,1.4141669273376465,1848.508861908375,9.620620978973706
1849.3792724609375,1.8994359970092773,1836.611245022053,9.947461031668949
1845.61669921875,2.21795654296875,1829.3002167225777,10.613414078775739
1837.9544677734375,1.8302899599075317,1829.7377422983468,10.238181483058904
1844.0244140625,1.948857307434082,1824.0006397032957,10.105185688551758
1852.82275390625,1.5126535892486572,1826.6139647380223,9.869509937039496
1855.3409423828125,1.785928726196289,1837.5247181457144,9.758506365149032
1849.6356201171875,1.8173577785491943,1826.934277905238,9.734174626542472
1879.114990234375,1.7465001344680786,1830.570186998097,9.700756729447496
1881.2474365234375,1.7369165420532227,1844.5915683451403,9.549050371075538
1868.6151123046875,1.7316389083862305,1847.24200057191,9.605692684064733
1874.392333984375,1.682263970375061,1852.9057871581817,9.473497031308401
1882.010986328125,1.3759067058563232,1854.2867796121225,9.311121877337582
1878.423095703125,1.7216717004776,1848.0085179262073,9.535950639496052
1872.4598388671875,1.7289953231811523,1850.5340319013508,9.550919417400499
1873.715576171875,1.654471755027771,1855.538147671148,9.548343274939295
1881.60595703125,1.7238000631332397,1862.7359055296274,9.551170468343225
1885.132568359375,1.3456934690475464,1862.6541313235246,9.356051721333978
1878.2130126953125,1.669947862625122,1858.629625561519,9.569666945691267
1877.605712890625,1.6645808219909668,1852.5167277285404,9.93809814083291
1876.10302734375,1.9056439399719238,1866.3803947678186,10.289876980292943
1842.7965087890625,1.9058021306991577,1827.4682063166904,9.952225063135002
1854.9678955078125,1.5929590463638306,1830.955189361788,9.948150798936654
1847.1634521484375,1.5003981590270996,1819.5321299353523,9.793650004029525
1847.364990234375,1.8731348514556885,1826.926862126796,9.840339382734033
1850.9931640625,1.8084394931793213,1828.3601311207838,9.710519201253376
1873.7353515625,1.6240383386611938,1839.2841294190023,9.646221841124733
1883.9031982421875,1.6281341314315796,1838.4239479968335,9.589473067924624
1873.174072265625,1.563816785812378,1852.6079428847909,9.331807387027508
1876.1591796875,1.5755894184112549,1848.9022822844574,9.451109215163603
1875.734619140625,1.6158833503723145,1858.1519523019667,9.479273653470102
1873.995849609375,1.5052887201309204,1848.2107342340687,9.503213345328012
1881.052490234375,1.572828769683838,1856.6252388103426,9.501963586244068
1880.202392578125,1.278717041015625,1861.2426299425658,9.24477922914944
1876.9268798828125,1.7838270664215088,1853.4539242971355,9.683328410242659
1878.98046875,1.667972445487976,1854.6767189779016,9.975524360867894
1881.54248046875,1.6965407133102417,1862.9719200140937,10.044551082410983
1865.97900390625,1.7104958295822144,1831.5987409437046,9.912652634371454
1862.6771240234375,1.4502838850021362,1831.501810615602,9.699354593821408
1858.4969482421875,1.7836490869522095,1831.7321135640748,9.74131893206172
1850.803955078125,1.7237495183944702,1832.3144412332053,9.656663128936813
1866.5335693359375,1.6140226125717163,1834.3828443990872,9.599428673244415
1890.899169921875,1.7045578956604004,1848.5417129064836,9.582284808581154
1868.3372802734375,1.6190600395202637,1844.5981078287737,9.502382525375722
1866.290771484375,1.5722078084945679,1847.2742291546983,9.434034327281589
1878.92041015625,1.4561353921890259,1858.0219185327842,9.412087383604865
1873.71923828125,1.5363099575042725,1853.2227427536097,9.402478179719658
1879.5321044921875,1.6259125471115112,1864.5154217657303,9.603869618123285
1877.39404296875,1.7801308631896973,1850.6497437990624,10.046114952482432
1876.705078125,1.6795424222946167,1857.8453026409404,10.029692947148314
1887.5611572265625,1.7911012172698975,1873.5188878013569,9.911834354092337
1882.282958984375,1.6178334951400757,1869.7910939348947,10.002699925471044
1858.278076171875,1.7428611516952515,1828.0727388726802,9.856523567102437
1852.628173828125,1.899142861366272,1831.1976515353304,9.92186873415194
1849.5531005859375,1.7546178102493286,1834.3123327371602,9.780569065381815
1873.0718994140625,1.5428413152694702,1845.3081351159915,9.611367920725211
1894.6497802734375,1.673765778541565,1861.8620092040007,9.600441346299366
1896.4385986328125,1.6344177722930908,1866.7112460917187,9.6266446781863
1888.8489990234375,1.4546241760253906,1854.8992540527606,9.486471204341015
1862.8021240234375,1.7401262521743774,1844.299748842041,9.559379232702016
1872.60546875,1.7121189832687378,1846.909741653919,9.586644110105725
1867.131591796875,1.7065472602844238,1845.716183517825,9.584452784277364
1865.5999755859375,1.6243975162506104,1849.7636466810643,9.516242862395137
1876.1217041015625,1.738935947418213,1856.3375184834827,9.596363334077196
1881.56884765625,1.4355053901672363,1859.5442429924199,9.518129080190121
1877.8179931640625,1.6585972309112549,1855.138989003582,9.558892487943567
1880.8133544921875,1.5752391815185547,1859.528023005519,9.660056760680707
1868.5526123046875,1.7639724016189575,1853.609863037997,9.924958236503043
1875.3052978515625,1.836300253868103,1858.262307570518,10.080715840244444
1878.3709716796875,1.6642379760742188,1865.834346629138,10.06548160892899
1883.897216796875,1.8448383808135986,1867.6330743258757,10.209209102180225
1893.8560791015625,1.625192403793335,1879.68701171875,9.353690147399902
1860.357177734375,1.8225854635238647,1828.011637168881,10.012554626669358
1862.3885498046875,1.7669557332992554,1836.7163150136819,9.798995777116238
1851.8773193359375,1.716878056526184,1837.3861586065368,9.654471656082011
1879.4022216796875,1.5856053829193115,1852.2742764419322,9.665199330246848
1900.307373046875,1.7245818376541138,1870.1739468034007,9.652295050639504
1888.0694580078125,1.669907569885254,1854.8472922856254,9.633450217768363
1887.6656494140625,1.3813985586166382,1856.7911812847938,9.447285725601638
1856.60205078125,1.8179676532745361,1837.8619443097402,9.704572153673451
1868.40869140625,1.6286801099777222,1842.6294664690397,9.64293282685664
1880.8321533203125,1.6676185131072998,1857.3674303419623,9.696603118502743
1880.2698974609375,1.787737488746643,1863.524875709957,9.719767656695343
1883.488525390625,1.832821249961853,1863.7914689962756,9.798331188428554
1881.6837158203125,1.6040055751800537,1860.493858673854,9.61335974004685
1882.3411865234375,1.633509874343872,1860.2800716370468,9.58105314195855
1878.0054931640625,1.5265989303588867,1852.1543522536456,9.557236488950478
1868.988037109375,1.718490481376648,1849.5055171918054,9.749189648119355
1878.495361328125,1.8231925964355469,1859.3818096894565,9.957539836614204
1876.7918701171875,1.7359875440597534,1865.3795254208005,10.069860800178656
1886.0072021484375,1.8318531513214111,1867.022717955813,10.047312707659549
1879.646240234375,1.5596123933792114,1861.214780972842,9.847832075297315
1892.512939453125,1.7205456495285034,1859.277233116347,9.71814470605061
1860.420654296875,1.6986961364746094,1852.0015720075949,10.081297463436869
1868.764404296875,1.812143087387085,1839.4792313420267,9.8371315309302
1861.1246337890625,1.6772454977035522,1841.1904600583935,9.590224917834842
1888.2335205078125,1.6537688970565796,1851.3341880843652,9.668122876768827
1888.8477783203125,1.7279775142669678,1859.2451669590307,9.678499082314572
1876.74560546875,1.6321382522583008,1855.576914412967,9.653022144568508
1886.2166748046875,1.5111169815063477,1855.815053143165,9.516371758634245
1862.263916015625,1.5340650081634521,1842.0630141493154,9.495312525896498
1871.339599609375,1.513993740081787,1846.0507200982074,9.569966429403678
1892.6396484375,1.665189504623413,1864.917911349995,9.574457518608458
1899.9107666015625,1.5875420570373535,1873.859974245623,9.626395608328236
1891.1358642578125,1.8102655410766602,1869.6014079365257,9.843178881239957
1892.7965087890625,1.734082818031311,1872.606261984592,9.885181448764197
1895.4122314453125,1.844285249710083,1877.0578322496137,9.850223683324064
1893.7421875,1.5554498434066772,1873.1719407978087,9.70882183887871
1886.7821044921875,1.7452722787857056,1863.9954840468065,9.823293418017858
1885.419677734375,1.6058340072631836,1859.7586125885462,9.847305663485642
1881.4698486328125,1.7545602321624756,1865.9191768637183,9.956407769145242
1882.30859375,1.8590975999832153,1861.0464371952717,10.124946733572047
1875.3662109375,1.6517233848571777,1860.872939580816,10.06932167141939
1877.0147705078125,1.7920191287994385,1857.143814472659,10.047182069276507
1868.2235107421875,1.7188639640808105,1865.6661680052216,10.001637596714659
1876.545654296875,1.7175084352493286,1844.0520205358796,10.014608662092003
1882.9951171875,1.6439356803894043,1851.7815460998588,9.761507413020473
1885.2471923828125,1.7060307264328003,1863.0028794260197,9.731986549684487
1865.3416748046875,1.752832055091858,1853.991181610305,9.564140098502145
1882.4332275390625,1.4833506345748901,1859.19581957498,9.492174176617896
1887.3734130859375,1.7867035865783691,1860.475937925571,9.668128986756708
1881.19140625,1.849419355392456,1850.8012694195368,9.843311990893007
1891.3016357421875,1.7256771326065063,1872.0243334252907,9.68106770755335
1890.9439697265625,1.5683237314224243,1872.0785413727137,9.72998774369648
1902.48828125,1.7390645742416382,1887.1155974237788,9.710076829394573
1903.303955078125,1.653075098991394,1876.315558517059,9.770271457543137
1901.071533203125,1.722624659538269,1879.5515184670853,9.768652105311249
1871.444580078125,1.686476230621338,1858.3340464608361,10.052595479741703
1871.412109375,1.8168561458587646,1853.273828912098,10.050775830014382
1885.9239501953125,1.8434978723526,1869.8482523713344,10.012682345594097
1890.65185546875,1.6968603134155273,1869.4772454978013,10.038592270718933
1871.8070068359375,1.7043488025665283,1870.1558999393033,9.87689152044234
1844.39794921875,2.360213041305542,1830.597192876402,11.213198776343209
1866.5313720703125,1.9328432083129883,1826.9083108776128,10.847883198182368
1884.5709228515625,1.7127337455749512,1846.353805823469,10.508054934106497
1875.3909912109375,1.6570518016815186,1833.605370373476,10.169010027923147
1881.73193359375,1.5435988903045654,1851.3090495504132,9.668868333608739
1892.3812255859375,1.5049142837524414,1871.759770526821,9.437650809383175
1884.7218017578125,1.764517068862915,1863.8866517252807,9.654210580952542
1873.55126953125,1.7786556482315063,1853.9862232443486,9.761844887416482
1884.6334228515625,1.5785874128341675,1864.0516561893078,9.585767978521437
1897.4158935546875,1.634488821029663,1872.2729905585056,9.57490737028936
1909.006591796875,1.7031205892562866,1892.5412917143135,9.657046349788631
1926.1680908203125,1.5396941900253296,1903.3652659949955,9.684097971712506
1914.4542236328125,1.862573266029358,1896.05488709946,9.97567128446068
1871.0631103515625,1.679874062538147,1854.305583208498,10.048067013005586
1879.86962890625,1.6700448989868164,1859.3022820692013,9.777675360856477
1889.283447265625,1.8449195623397827,1872.0634076382007,10.013792388835945
1883.3472900390625,1.841057538986206,1873.2472356195121,10.133592358126853
1874.5953369140625,1.6962878704071045,1867.6963181402339,9.838376432395984
1877.1484375,1.654976725578308,1839.0482145766796,10.171872527923872
1846.4049072265625,2.3275418281555176,1833.9795353825666,11.212060376350719
1858.152587890625,1.916149377822876,1830.6338641511645,10.566129731025072
1874.9044189453125,1.547275424003601,1836.373320379499,9.942867249945834
1882.955810546875,1.6575480699539185,1830.8483568390677,10.065741483660217
1872.560791015625,1.704732894897461,1831.6294022164132,10.31907948925224
1877.4022216796875,1.588850975036621,1851.775303852019,9.532833212199916
1870.0369873046875,1.7984882593154907,1849.4473448420415,9.650230840718276
1861.2979736328125,1.7661020755767822,1842.979037588348,9.79706392942896
1866.6361083984375,1.6279351711273193,1849.7723486609298,9.67434130900129
1865.8515625,1.7556419372558594,1845.328485820623,9.752610899244344
1870.911865234375,1.8207511901855469,1849.276734660474,9.838987796433452
1903.610595703125,1.648028016090393,1882.5654585244858,10.163316818125372
1894.641357421875,1.7809747457504272,1878.4919950164747,9.846620143589206
1890.6141357421875,1.7675517797470093,1867.2180616260648,10.018080117071358
1856.882080078125,2.204063653945923,1835.794860785723,11.17936581693449
1860.432861328125,2.217470645904541,1826.7121770340575,11.103994938695937
1863.93896484375,1.881115198135376,1835.0520922228427,10.35169529704764
1870.160400390625,1.5143342018127441,1834.8064560639475,9.834259393975739
1882.45556640625,1.6743881702423096,1839.6803157360573,10.490255533675663
1874.4371337890625,1.93888521194458,1842.4195925136084,10.26885058544952
1884.83154296875,1.4571123123168945,1865.750619810725,9.62102373921805
1863.3538818359375,1.6841429471969604,1843.302763143188,9.804284796082026
1855.4410400390625,1.8420095443725586,1838.3197349476263,10.016165600669902
1859.6412353515625,1.7411352396011353,1847.4805943307963,9.847678511914117
1866.3419189453125,1.8440557718276978,1850.7414965478413,9.863821744994636
1885.568359375,1.7815377712249756,1860.9173386744549,10.157982560705072
1890.312255859375,1.7190011739730835,1866.5006731652986,9.663464677067964
1881.0106201171875,1.756381630897522,1869.6923792966957,9.933333426387458
1853.799560546875,2.356797695159912,1836.7066764767142,11.38869581681695
1858.2916259765625,1.8295153379440308,1832.9984375489744,10.853154660715994
1874.232666015625,1.8430894613265991,1835.118351395486,10.128207483446495
1874.12744140625,1.586918592453003,1828.2333535497994,9.86790992416815
1887.9263916015625,1.686049222946167,1835.648448641133,10.267618506069914
1882.1429443359375,1.6955976486206055,1844.4867737644513,10.164837298850227
1888.2183837890625,1.8125768899917603,1850.0501111582676,9.958712724291988
1885.980224609375,1.8153940439224243,1850.8734674587733,9.909298931500294
1876.672607421875,1.4235774278640747,1856.6095815940384,9.577882680371633
1851.8599853515625,1.732822299003601,1837.451498513573,10.024720631897384
1851.2681884765625,1.6231669187545776,1836.2451483800894,9.898296957562223
1866.159423828125,1.600843071937561,1844.6430647855225,9.74601080937354
1877.2615966796875,1.5661051273345947,1858.8813021471856,9.878686336341621
1869.136474609375,1.7440381050109863,1864.0679795996348,9.992320738628914
1869.4779052734375,2.1978542804718018,1828.3892498233454,10.913065569738444
1874.961181640625,2.12748384475708,1832.4858735391817,10.543183047933573
1883.5565185546875,1.8598536252975464,1834.7581016935849,10.05946944372547
1877.95947265625,1.5736010074615479,1829.5207671096525,9.874117258400364
1881.205322265625,1.870285987854004,1848.8699769365676,9.937490649164776
1879.8751220703125,1.916560173034668,1836.9261321604474,10.055233972925942
1882.421142578125,1.6458107233047485,1843.002705946559,9.771587986358591
1876.754150390625,1.6746517419815063,1843.5858652784657,9.64049887374609
1869.210205078125,1.384069800376892,1854.4621834835064,9.551977362072254
1857.32763671875,1.6020110845565796,1840.4094253604192,9.647261475273854
1852.207275390625,1.6860393285751343,1835.4158885096026,9.840643667495891
1864.2886962890625,1.7968207597732544,1847.966153780552,9.851723720607955
1856.24462890625,1.7332415580749512,1848.645881128601,9.997002365173264
1871.5692138671875,1.7423182725906372,1863.879102532948,9.993698461362602
1871.936279296875,2.2097394466400146,1834.3015642062592,10.904574582289868
1870.473388671875,2.1491026878356934,1832.9168410350585,10.456190363246243
1876.1593017578125,1.9473047256469727,1832.3659035682645,10.083768397489706
1884.9642333984375,1.7276074886322021,1834.1653557365917,10.033077399165972
1881.4202880859375,1.7265796661376953,1849.8098718051492,9.772904544230977
1867.292724609375,1.7559200525283813,1843.6760462673094,9.900897134059624
1873.019287109375,1.8567806482315063,1839.9761521222292,10.032502951556033
1879.6422119140625,1.5214920043945312,1849.8345476376078,9.651964444439031
1872.8616943359375,1.412879467010498,1855.0620317497328,9.584016380788453
1856.055908203125,1.740915060043335,1840.8798809087787,9.708806461177215
1846.6998291015625,1.8427146673202515,1830.2275684728077,10.101464751452587
1860.3897705078125,1.8338475227355957,1843.1511837184603,10.27980689814044
1846.770751953125,1.601664423942566,1838.5928844271668,9.961408476730329
1867.56494140625,1.7036547660827637,1849.399281928773,9.99798247969879
1862.003662109375,2.1900389194488525,1835.2426463946422,10.804308130148184
1870.73193359375,2.0619311332702637,1841.729349038946,10.301310698844421
1885.8131103515625,1.863129734992981,1838.2946448723717,10.052807145888945
1873.0682373046875,1.5816313028335571,1834.9229413801809,9.854157590616854
1876.9761962890625,1.7290974855422974,1834.808554244983,9.744150941771508
1864.095458984375,1.5399664640426636,1842.4153383505732,9.572691878084692
1854.109619140625,1.7289040088653564,1830.6228445987165,9.944579269748687
1866.9232177734375,1.8062970638275146,1845.5689790944173,9.795185222559757
1870.8577880859375,1.479807734489441,1849.2661296109602,9.603881614751526
1883.591552734375,1.435057520866394,1848.8379925445477,9.477175194815747
1865.4500732421875,1.4852821826934814,1841.8093402978857,9.517626909678349
1860.8297119140625,1.4891839027404785,1836.6661475374722,9.654033459736267
1855.1239013671875,1.7889636754989624,1838.1526313807703,9.783388727179952
1847.0050048828125,1.8205434083938599,1833.8878047518765,10.072879644696913
1850.2840576171875,1.7612911462783813,1840.8993099608517,10.076293413765228
1858.1981201171875,1.682098150253296,1850.731830548389,10.024796542286076
1860.6826171875,1.750931739807129,1846.836463808292,9.967827211556642
1864.932373046875,2.1910321712493896,1836.3174082375692,10.67549108001695
1868.179443359375,2.0511271953582764,1834.2993811701988,10.305394932790078
1876.1229248046875,1.8640893697738647,1841.7705813998143,10.022029705293464
1865.3048095703125,1.582302451133728,1833.0287821015847,9.844430566586166
1861.1611328125,1.820684552192688,1834.838715231681,9.910017149264387
1865.9412841796875,1.617832064628601,1845.1211272402275,9.689226454779744
1864.494140625,1.499200701713562,1839.900390625,9.672337532043457
1881.601318359375,1.419893503189087,1846.1361557795133,9.480082571725461
1865.66015625,1.494484543800354,1836.7433948395576,9.553992111159266
1864.4520263671875,1.4756971597671509,1835.8876573868524,9.640869189702011
1858.6748046875,1.7503939867019653,1837.7413850476132,9.742649061781025
1857.1121826171875,1.6937862634658813,1841.6248162039017,9.880806624028253
1870.194091796875,2.1603269577026367,1835.3133575482866,10.610630343171177
1867.2054443359375,2.041703939437866,1840.3101449261949,10.50451373347589
1865.00634765625,1.835649013519287,1834.105395369678,10.095522422499855
1860.420654296875,1.5616998672485352,1831.7472083158552,9.855312533974995
1857.321533203125,1.8175435066223145,1835.573780020542,9.93364791972948
1870.8026123046875,1.490170955657959,1844.9134226085116,9.656162152722992
1871.5982666015625,1.4367334842681885,1838.5844671971788,9.490078588959042
1853.4447021484375,1.6456478834152222,1834.5934000917027,9.508539259008666
1863.006591796875,1.484316349029541,1841.3109997146682,9.504776932136078
1868.4884033203125,1.507599949836731,1844.0990260162498,9.557743098240058
